OrderID,CustomerID,OrderDate,Country,Category,Product,Quantity,UnitPrice,TotalPrice,Discount,Revenue,PaymentMethod
109326,1881,2024-11-02,India,Electronics,Smartphone,1,291.19,291.19,0.0,291.19,PayPal
109327,5771,2023-06-14,USA,Home & Kitchen,Vacuum Cleaner,2,249.26,498.52,0.0,498.52,PayPal
109328,2210,2022-07-08,India,Beauty,Shampoo,5,410.51,2052.55,102.63,1949.92,Bank Transfer
109329,1948,2023-11-06,UK,Electronics,Smartphone,7,482.02,3374.14,0.0,3374.14,Bank Transfer
109330,5893,2023-09-08,UK,Books,Magazine,7,146.47,1025.29,0.0,1025.29,PayPal
109331,9317,2023-06-24,USA,Electronics,Tablet,9,162.46,1462.14,0.0,1462.14,Bank Transfer
109332,1029,2023-11-30,USA,Electronics,Laptop,7,46.96,328.72,0.0,328.72,Cash
109333,7490,2023-04-19,Germany,Books,Notebook,2,478.71,957.42,95.74,861.68,PayPal
109334,9219,2023-10-21,Australia,Groceries,Eggs,8,398.66,3189.28,318.93,2870.3500000000004,Bank Transfer
109335,8983,2023-12-16,India,Electronics,Headphones,7,73.86,517.02,25.85,491.16999999999996,Bank Transfer
109336,7722,2024-08-24,Australia,Sports,Yoga Mat,5,18.24,91.2,0.0,91.2,Bank Transfer
109337,6246,2024-02-24,USA,Books,Magazine,6,76.48,458.88,22.94,435.94,Credit Card
109338,1203,2024-11-21,Germany,Electronics,Smartphone,1,51.76,51.76,5.18,46.58,Bank Transfer
109339,9938,2024-08-23,Australia,Home & Kitchen,Cookware Set,3,418.02,1254.06,0.0,1254.06,Cash
109340,3207,2024-05-10,Canada,Toys,Lego Set,4,374.01,1496.04,0.0,1496.04,PayPal
109341,2067,2024-10-02,USA,Home & Kitchen,Vacuum Cleaner,6,487.6,2925.6,0.0,2925.6,Credit Card
109342,3842,2022-07-04,India,Books,Notebook,7,349.69,2447.83,244.78,2203.0499999999997,Credit Card
109343,7420,2023-02-02,UK,Sports,Yoga Mat,9,444.74,4002.66,0.0,4002.66,Bank Transfer
109344,3965,2024-11-10,UK,Clothing,Jeans,6,78.73,472.38,0.0,472.38,PayPal
109345,9538,2024-09-05,Germany,Beauty,Face Cream,9,242.7,2184.3,218.43,1965.8700000000001,Cash
109346,7860,2024-09-14,Canada,Clothing,Dress,2,184.47,368.94,0.0,368.94,Credit Card
109347,4777,2022-05-05,Australia,Clothing,Jacket,9,422.3,3800.7,380.07,3420.6299999999997,Credit Card
109348,7747,2024-08-05,India,Electronics,Smartphone,3,371.99,1115.97,0.0,1115.97,Bank Transfer
109349,8274,2023-01-20,UK,Clothing,Jacket,4,67.04,268.16,0.0,268.16,Cash
109350,2158,2022-08-10,Germany,Home & Kitchen,Blender,1,293.6,293.6,0.0,293.6,Cash
109351,4203,2022-12-15,Canada,Clothing,Jacket,1,288.15,288.15,14.41,273.73999999999995,PayPal
109352,4230,2024-04-03,USA,Books,Novel,9,406.73,3660.57,183.03,3477.54,Cash
109353,3664,2023-04-28,USA,Sports,Football,7,487.57,3412.99,341.3,3071.6899999999996,PayPal
109354,9993,2023-05-22,Germany,Toys,Puzzle,1,150.99,150.99,0.0,150.99,PayPal
109355,2211,2023-10-20,UK,Electronics,Headphones,7,148.33,1038.31,0.0,1038.31,Cash
109356,8001,2023-10-20,Canada,Beauty,Perfume,7,380.37,2662.59,0.0,2662.59,PayPal
109357,2577,2024-03-11,Canada,Sports,Yoga Mat,1,51.0,51.0,5.1,45.9,Cash
109358,5391,2023-08-20,UK,Home & Kitchen,Cookware Set,1,124.52,124.52,12.45,112.07,PayPal
109359,1548,2022-06-26,UK,Beauty,Face Cream,9,353.24,3179.16,317.92,2861.24,PayPal
109360,2600,2022-05-18,Australia,Clothing,Jeans,1,328.05,328.05,0.0,328.05,Credit Card
109361,5027,2023-05-03,Canada,Beauty,Face Cream,5,334.9,1674.5,0.0,1674.5,Cash
109362,5268,2024-01-31,India,Clothing,T-Shirt,2,238.59,477.18,0.0,477.18,PayPal
109363,3960,2023-05-31,UK,Toys,Doll,8,334.42,2675.36,0.0,2675.36,Credit Card
109364,7574,2023-10-24,Australia,Beauty,Lipstick,9,267.76,2409.84,0.0,2409.84,Bank Transfer
109365,2017,2022-06-27,Germany,Groceries,Rice,5,448.12,2240.6,112.03,2128.5699999999997,Bank Transfer
109366,3894,2022-09-19,USA,Books,Novel,3,93.48,280.44,42.07,238.37,Credit Card
109367,4189,2022-08-18,Canada,Toys,Doll,1,331.68,331.68,16.58,315.1,Credit Card
109368,8847,2022-01-13,USA,Toys,Remote Car,7,371.4,2599.8,129.99,2469.8100000000004,Credit Card
109369,8018,2023-07-18,Germany,Sports,Yoga Mat,3,389.56,1168.68,0.0,1168.68,Bank Transfer
109370,7956,2024-03-16,Australia,Home & Kitchen,Mixer,1,244.44,244.44,24.44,220.0,PayPal
109371,4055,2024-05-12,Germany,Electronics,Smartphone,2,102.05,204.1,10.2,193.9,PayPal
109372,7487,2022-02-24,UK,Electronics,Tablet,1,116.92,116.92,0.0,116.92,Credit Card
109373,7611,2022-07-21,USA,Beauty,Perfume,6,276.84,1661.04,0.0,1661.04,Cash
109374,5276,2023-04-15,Germany,Books,Textbook,4,205.99,823.96,41.2,782.76,Cash
109375,7495,2022-08-05,USA,Toys,Puzzle,8,387.19,3097.52,0.0,3097.52,Cash
109376,6676,2024-08-01,India,Electronics,Tablet,1,50.62,50.62,0.0,50.62,Bank Transfer
109377,3859,2023-03-02,USA,Home & Kitchen,Cookware Set,5,418.52,2092.6,0.0,2092.6,PayPal
109378,3132,2022-01-21,Canada,Sports,Football,1,29.68,29.68,0.0,29.68,PayPal
109379,2709,2024-11-27,Germany,Books,Magazine,9,63.94,575.46,0.0,575.46,PayPal
109380,8577,2024-12-16,Germany,Toys,Puzzle,6,493.26,2959.56,0.0,2959.56,Cash
109381,9003,2023-03-12,Germany,Books,Notebook,5,232.43,1162.15,174.32,987.8300000000002,PayPal
109382,6724,2024-11-25,India,Home & Kitchen,Cookware Set,5,453.72,2268.6,0.0,2268.6,Bank Transfer
109383,7401,2023-08-18,USA,Groceries,Vegetables,2,50.39,100.78,15.12,85.66,PayPal
109384,5363,2022-09-23,Canada,Sports,Tennis Racket,3,49.73,149.19,0.0,149.19,PayPal
109385,5751,2022-01-12,Germany,Home & Kitchen,Mixer,8,316.14,2529.12,252.91,2276.21,Bank Transfer
109386,3130,2023-05-28,India,Home & Kitchen,Mixer,2,269.04,538.08,0.0,538.08,Credit Card
109387,5586,2023-09-29,UK,Books,Magazine,8,387.54,3100.32,0.0,3100.32,Bank Transfer
109388,3115,2024-02-21,Australia,Sports,Football,7,290.16,2031.12,0.0,2031.12,PayPal
109389,4912,2023-07-24,India,Beauty,Lipstick,1,407.26,407.26,0.0,407.26,Cash
109390,4198,2023-04-19,Australia,Groceries,Vegetables,2,83.63,167.26,8.36,158.89999999999998,Bank Transfer
109391,8918,2023-06-23,Australia,Toys,Remote Car,8,167.88,1343.04,0.0,1343.04,PayPal
109392,1704,2023-08-18,Canada,Sports,Yoga Mat,3,144.73,434.19,43.42,390.77,Cash
109393,9874,2024-04-04,UK,Books,Textbook,9,429.09,3861.81,0.0,3861.81,Cash
109394,5474,2024-06-21,Germany,Books,Notebook,6,457.53,2745.18,137.26,2607.92,Credit Card
109395,7756,2024-06-21,Australia,Books,Notebook,4,148.36,593.44,0.0,593.44,Bank Transfer
109396,6978,2024-02-20,India,Home & Kitchen,Cookware Set,3,434.9,1304.7,0.0,1304.7,Cash
109397,5752,2022-08-09,Germany,Electronics,Laptop,1,375.96,375.96,0.0,375.96,PayPal
109398,1540,2022-12-04,Australia,Clothing,Jacket,8,292.82,2342.56,0.0,2342.56,Credit Card
109399,8775,2024-06-25,USA,Sports,Tennis Racket,2,466.85,933.7,0.0,933.7,Bank Transfer
109400,3885,2022-06-03,UK,Groceries,Vegetables,9,245.62,2210.58,221.06,1989.52,Cash
109401,4205,2023-01-20,India,Clothing,T-Shirt,2,55.77,111.54,0.0,111.54,Cash
109402,8249,2022-12-30,USA,Books,Novel,8,171.23,1369.84,136.98,1232.86,Bank Transfer
109403,6977,2023-10-29,USA,Toys,Puzzle,8,367.51,2940.08,147.0,2793.08,Credit Card
109404,2363,2022-04-11,Germany,Books,Notebook,1,286.96,286.96,14.35,272.60999999999996,Cash
109405,2854,2024-06-19,USA,Clothing,Jeans,2,466.37,932.74,46.64,886.1,Credit Card
109406,4211,2022-03-17,Australia,Home & Kitchen,Blender,7,488.68,3420.76,0.0,3420.76,Bank Transfer
109407,3638,2024-10-04,India,Groceries,Milk,5,114.0,570.0,0.0,570.0,Credit Card
109408,8889,2022-06-23,UK,Beauty,Perfume,6,233.88,1403.28,70.16,1333.12,PayPal
109409,7687,2023-11-22,Canada,Electronics,Tablet,5,232.8,1164.0,0.0,1164.0,Cash
109410,9661,2024-08-27,UK,Electronics,Headphones,3,390.89,1172.67,58.63,1114.04,Cash
109411,6231,2022-06-11,India,Sports,Tennis Racket,7,365.82,2560.74,256.07,2304.6699999999996,Credit Card
109412,8093,2023-06-04,Germany,Electronics,Smartphone,1,357.78,357.78,35.78,322.0,Cash
109413,7519,2024-11-08,Australia,Toys,Puzzle,4,292.96,1171.84,0.0,1171.84,Credit Card
109414,3283,2024-01-03,UK,Beauty,Shampoo,1,216.03,216.03,0.0,216.03,Cash
109415,4468,2023-06-25,Australia,Books,Novel,8,301.51,2412.08,0.0,2412.08,PayPal
109416,2800,2022-11-04,Canada,Toys,Doll,1,449.12,449.12,0.0,449.12,Bank Transfer
109417,4442,2023-07-06,UK,Groceries,Vegetables,2,247.41,494.82,49.48,445.34,PayPal
109418,9758,2023-07-15,USA,Clothing,Dress,4,386.07,1544.28,0.0,1544.28,PayPal
109419,8554,2023-07-22,USA,Beauty,Lipstick,7,185.02,1295.14,0.0,1295.14,Cash
109420,4141,2022-06-12,UK,Toys,Remote Car,8,437.37,3498.96,0.0,3498.96,Bank Transfer
109421,4232,2023-11-02,India,Sports,Treadmill,6,388.25,2329.5,116.48,2213.02,Bank Transfer
109422,2220,2022-04-26,UK,Beauty,Perfume,6,498.27,2989.62,448.44,2541.18,Cash
109423,1811,2023-12-10,USA,Beauty,Lipstick,4,389.17,1556.68,0.0,1556.68,Bank Transfer
109424,8780,2023-05-26,Australia,Electronics,Tablet,8,219.85,1758.8,87.94,1670.86,PayPal
109425,1720,2022-02-04,Australia,Clothing,Jeans,3,118.88,356.64,35.66,320.98,Credit Card
109426,2270,2023-06-28,Canada,Toys,Doll,7,193.41,1353.87,0.0,1353.87,Credit Card
109427,6355,2022-04-22,Germany,Electronics,Laptop,2,38.81,77.62,0.0,77.62,Bank Transfer
109428,5530,2023-12-13,Germany,Beauty,Face Cream,5,392.36,1961.8,98.09,1863.71,Cash
109429,3054,2024-01-01,India,Home & Kitchen,Vacuum Cleaner,3,443.17,1329.51,0.0,1329.51,Bank Transfer
109430,5562,2022-04-06,Germany,Electronics,Tablet,1,49.8,49.8,0.0,49.8,Bank Transfer
109431,6171,2022-01-14,Canada,Books,Novel,4,160.61,642.44,0.0,642.44,Credit Card
109432,3328,2023-12-11,India,Sports,Treadmill,8,21.97,175.76,0.0,175.76,PayPal
109433,6688,2022-12-02,Canada,Electronics,Tablet,6,402.63,2415.78,0.0,2415.78,Credit Card
109434,9000,2024-10-17,Canada,Beauty,Face Cream,3,260.59,781.77,39.09,742.68,Cash
109435,6097,2024-02-21,UK,Home & Kitchen,Blender,2,222.16,444.32,0.0,444.32,PayPal
109436,9505,2023-06-09,Australia,Sports,Football,5,125.11,625.55,0.0,625.55,Bank Transfer
109437,4401,2024-10-23,USA,Beauty,Lipstick,2,245.5,491.0,0.0,491.0,Cash
109438,5637,2023-02-24,USA,Electronics,Headphones,7,69.72,488.04,73.21,414.83000000000004,PayPal
109439,2103,2022-08-26,Germany,Toys,Lego Set,6,188.53,1131.18,0.0,1131.18,Credit Card
109440,5285,2024-06-05,USA,Home & Kitchen,Mixer,8,46.09,368.72,0.0,368.72,Credit Card
109441,2183,2023-06-28,India,Toys,Lego Set,4,212.34,849.36,0.0,849.36,PayPal
109442,7857,2024-10-25,UK,Groceries,Milk,3,475.96,1427.88,0.0,1427.88,Cash
109443,8226,2024-05-19,India,Beauty,Face Cream,2,182.33,364.66,36.47,328.19000000000005,PayPal
109444,9914,2024-06-07,India,Sports,Football,5,219.82,1099.1,0.0,1099.1,Credit Card
109445,9294,2022-12-18,Germany,Home & Kitchen,Blender,1,53.82,53.82,0.0,53.82,Credit Card
109446,6135,2022-01-18,Australia,Beauty,Face Cream,1,436.15,436.15,65.42,370.72999999999996,Bank Transfer
109447,4722,2024-03-31,USA,Beauty,Lipstick,1,115.37,115.37,0.0,115.37,PayPal
109448,7702,2024-06-24,India,Electronics,Smartphone,6,499.4,2996.4,299.64,2696.76,Cash
109449,9244,2023-11-13,UK,Toys,Remote Car,3,447.14,1341.42,0.0,1341.42,PayPal
109450,5300,2024-02-08,Germany,Home & Kitchen,Mixer,2,244.01,488.02,0.0,488.02,PayPal
109451,5735,2023-09-25,India,Groceries,Milk,6,297.34,1784.04,89.2,1694.84,PayPal
109452,6667,2022-07-30,Canada,Home & Kitchen,Vacuum Cleaner,7,419.11,2933.77,0.0,2933.77,PayPal
109453,9538,2023-06-22,India,Sports,Treadmill,7,8.07,56.49,0.0,56.49,Credit Card
109454,6943,2023-09-13,Germany,Sports,Yoga Mat,4,296.61,1186.44,59.32,1127.1200000000001,Credit Card
109455,1730,2023-02-19,Australia,Electronics,Tablet,9,410.67,3696.03,184.8,3511.23,PayPal
109456,3497,2022-10-08,Canada,Home & Kitchen,Blender,4,480.74,1922.96,192.3,1730.66,PayPal
109457,2721,2024-12-01,UK,Beauty,Perfume,8,293.74,2349.92,0.0,2349.92,Credit Card
109458,4799,2022-07-19,Canada,Home & Kitchen,Cookware Set,7,211.9,1483.3,0.0,1483.3,Cash
109459,4032,2022-06-10,India,Electronics,Smartphone,8,379.41,3035.28,303.53,2731.75,Credit Card
109460,8054,2022-03-10,USA,Sports,Tennis Racket,8,72.33,578.64,28.93,549.71,Cash
109461,9003,2024-10-02,USA,Toys,Remote Car,2,60.51,121.02,0.0,121.02,Credit Card
109462,8054,2024-05-06,Canada,Beauty,Shampoo,2,92.95,185.9,27.88,158.02,Bank Transfer
109463,8886,2022-10-07,Germany,Beauty,Lipstick,7,316.73,2217.11,110.86,2106.25,Cash
109464,8886,2023-07-26,Germany,Electronics,Tablet,9,148.71,1338.39,0.0,1338.39,PayPal
109465,3424,2024-11-13,USA,Toys,Puzzle,6,201.56,1209.36,0.0,1209.36,PayPal
109466,4872,2022-04-29,Canada,Groceries,Rice,2,424.76,849.52,0.0,849.52,Cash
109467,3553,2024-01-14,USA,Home & Kitchen,Vacuum Cleaner,8,311.72,2493.76,249.38,2244.38,Bank Transfer
109468,5247,2024-10-08,India,Home & Kitchen,Cookware Set,7,188.26,1317.82,197.67,1120.1499999999999,PayPal
109469,5719,2024-01-08,USA,Books,Textbook,8,38.14,305.12,45.77,259.35,Credit Card
109470,1772,2023-10-13,Germany,Clothing,Dress,4,8.78,35.12,3.51,31.61,Credit Card
109471,9965,2024-02-15,Canada,Books,Magazine,7,401.26,2808.82,280.88,2527.94,PayPal
109472,6986,2022-02-02,Germany,Beauty,Perfume,9,261.17,2350.53,0.0,2350.53,Cash
109473,7948,2022-06-09,Canada,Books,Novel,8,283.14,2265.12,0.0,2265.12,Bank Transfer
109474,7941,2023-02-03,Canada,Home & Kitchen,Mixer,6,89.68,538.08,53.81,484.27000000000004,PayPal
109475,5529,2022-07-06,Canada,Electronics,Laptop,5,393.31,1966.55,0.0,1966.55,Bank Transfer
109476,8165,2022-04-25,India,Beauty,Shampoo,2,158.91,317.82,0.0,317.82,Bank Transfer
109477,6174,2023-04-03,UK,Home & Kitchen,Vacuum Cleaner,1,243.78,243.78,24.38,219.4,PayPal
109478,2967,2022-02-03,UK,Sports,Yoga Mat,9,345.85,3112.65,0.0,3112.65,PayPal
109479,9023,2024-08-16,UK,Groceries,Rice,1,173.73,173.73,0.0,173.73,Credit Card
109480,7094,2022-08-21,UK,Groceries,Milk,3,357.6,1072.8,0.0,1072.8,Bank Transfer
109481,1103,2023-12-12,India,Clothing,Jacket,3,311.33,933.99,46.7,887.29,PayPal
109482,4293,2022-08-28,UK,Beauty,Lipstick,3,63.78,191.34,0.0,191.34,Credit Card
109483,5338,2023-05-02,USA,Home & Kitchen,Blender,8,184.94,1479.52,0.0,1479.52,Bank Transfer
109484,5783,2024-05-11,Australia,Beauty,Shampoo,7,445.0,3115.0,311.5,2803.5,Credit Card
109485,3666,2023-10-24,Germany,Clothing,Dress,2,117.69,235.38,0.0,235.38,Cash
109486,6325,2024-12-23,Canada,Home & Kitchen,Blender,3,220.01,660.03,0.0,660.03,Cash
109487,7550,2023-09-14,UK,Clothing,Dress,6,290.44,1742.64,0.0,1742.64,PayPal
109488,7511,2023-11-15,Australia,Sports,Football,9,279.68,2517.12,125.86,2391.2599999999998,Bank Transfer
109489,4743,2022-01-26,Australia,Home & Kitchen,Mixer,6,175.29,1051.74,0.0,1051.74,Bank Transfer
109490,3686,2022-04-19,UK,Toys,Lego Set,8,366.19,2929.52,0.0,2929.52,Cash
109491,4117,2023-06-25,India,Home & Kitchen,Cookware Set,5,235.18,1175.9,58.8,1117.1000000000001,Bank Transfer
109492,7077,2024-08-09,Canada,Electronics,Tablet,1,384.04,384.04,19.2,364.84000000000003,Bank Transfer
109493,5118,2022-12-15,Australia,Electronics,Tablet,2,135.03,270.06,0.0,270.06,PayPal
109494,7816,2024-10-15,Germany,Electronics,Tablet,7,307.23,2150.61,107.53,2043.0800000000002,Credit Card
109495,6297,2023-11-19,India,Clothing,Jacket,5,335.52,1677.6,167.76,1509.84,PayPal
109496,9765,2024-06-29,Australia,Beauty,Face Cream,9,283.75,2553.75,0.0,2553.75,Cash
109497,9986,2024-10-20,Australia,Sports,Yoga Mat,6,54.65,327.9,0.0,327.9,Credit Card
109498,3682,2023-06-28,Germany,Electronics,Headphones,4,234.11,936.44,46.82,889.62,PayPal
109499,1678,2022-01-18,Australia,Sports,Yoga Mat,9,48.92,440.28,22.01,418.27,Cash
109500,2598,2022-01-19,Germany,Books,Magazine,1,487.24,487.24,0.0,487.24,PayPal
109501,1308,2022-11-25,UK,Sports,Yoga Mat,7,60.93,426.51,0.0,426.51,Credit Card
109502,8014,2022-06-26,India,Clothing,Jacket,8,255.34,2042.72,204.27,1838.45,PayPal
109503,8312,2023-10-11,Germany,Beauty,Shampoo,1,200.72,200.72,0.0,200.72,Bank Transfer
109504,1047,2024-10-12,Canada,Home & Kitchen,Cookware Set,2,253.51,507.02,0.0,507.02,Credit Card
109505,5794,2024-03-27,USA,Electronics,Tablet,4,451.7,1806.8,0.0,1806.8,Cash
109506,4924,2023-03-30,Canada,Beauty,Lipstick,1,497.56,497.56,0.0,497.56,Credit Card
109507,7134,2022-10-09,Australia,Sports,Tennis Racket,1,377.88,377.88,0.0,377.88,Credit Card
109508,3973,2024-09-23,USA,Groceries,Eggs,6,86.81,520.86,52.09,468.77,Cash
109509,6990,2022-08-26,USA,Books,Novel,5,421.34,2106.7,105.34,2001.36,Bank Transfer
109510,6549,2024-03-19,UK,Electronics,Tablet,9,196.09,1764.81,0.0,1764.81,Credit Card
109511,7475,2022-06-19,Australia,Clothing,Jeans,1,395.1,395.1,0.0,395.1,PayPal
109512,1419,2022-05-13,Canada,Sports,Treadmill,8,360.59,2884.72,144.24,2740.4799999999996,Credit Card
109513,9495,2022-10-25,UK,Electronics,Laptop,3,203.25,609.75,0.0,609.75,Credit Card
109514,2913,2024-04-02,India,Groceries,Rice,9,446.61,4019.49,0.0,4019.49,Cash
109515,9390,2023-04-22,India,Beauty,Lipstick,8,355.89,2847.12,284.71,2562.41,PayPal
109516,9905,2023-08-26,Canada,Beauty,Lipstick,7,491.04,3437.28,0.0,3437.28,Credit Card
109517,8694,2022-12-20,Australia,Clothing,Jeans,9,25.39,228.51,22.85,205.66,Credit Card
109518,1109,2023-02-08,UK,Electronics,Laptop,4,393.16,1572.64,0.0,1572.64,Credit Card
109519,6259,2023-02-17,USA,Home & Kitchen,Blender,6,181.26,1087.56,0.0,1087.56,Bank Transfer
109520,8023,2024-09-25,UK,Sports,Yoga Mat,1,402.97,402.97,0.0,402.97,Credit Card
109521,2526,2024-03-18,Germany,Sports,Treadmill,7,461.08,3227.56,0.0,3227.56,PayPal
109522,4086,2022-08-27,UK,Groceries,Eggs,4,477.0,1908.0,190.8,1717.2,PayPal
109523,7220,2024-11-14,USA,Toys,Lego Set,6,447.92,2687.52,0.0,2687.52,Credit Card
109524,8480,2023-05-31,Canada,Toys,Doll,3,19.42,58.26,0.0,58.26,PayPal
109525,4301,2022-10-27,UK,Beauty,Shampoo,5,150.99,754.95,0.0,754.95,Bank Transfer
109526,6177,2023-12-06,Germany,Electronics,Smartphone,9,470.97,4238.73,0.0,4238.73,Credit Card
109527,3506,2024-09-04,India,Books,Textbook,5,495.25,2476.25,123.81,2352.44,Credit Card
109528,7481,2024-04-26,Canada,Beauty,Face Cream,5,391.32,1956.6,97.83,1858.77,Bank Transfer
109529,2947,2024-05-13,Australia,Sports,Treadmill,9,223.56,2012.04,301.81,1710.23,Cash
109530,8075,2022-05-31,India,Beauty,Face Cream,2,64.08,128.16,0.0,128.16,Bank Transfer
109531,7570,2024-10-15,Canada,Groceries,Eggs,7,133.87,937.09,0.0,937.09,Credit Card
109532,7659,2023-07-16,USA,Beauty,Lipstick,6,184.85,1109.1,0.0,1109.1,Cash
109533,9901,2023-01-31,Australia,Clothing,Dress,6,277.37,1664.22,0.0,1664.22,PayPal
109534,3593,2024-10-02,Australia,Sports,Yoga Mat,5,195.35,976.75,97.68,879.0699999999999,PayPal
109535,3747,2024-11-24,India,Beauty,Shampoo,1,363.01,363.01,0.0,363.01,Bank Transfer
109536,1946,2022-07-29,Germany,Books,Textbook,4,224.14,896.56,0.0,896.56,Bank Transfer
109537,3575,2023-03-20,Canada,Toys,Lego Set,4,25.76,103.04,0.0,103.04,Credit Card
109538,4459,2022-03-04,Australia,Electronics,Tablet,8,397.13,3177.04,0.0,3177.04,Cash
109539,5020,2022-05-28,Australia,Toys,Doll,1,278.71,278.71,0.0,278.71,Credit Card
109540,4158,2024-01-18,USA,Sports,Treadmill,4,399.67,1598.68,159.87,1438.81,Credit Card
109541,7621,2024-05-30,Germany,Toys,Doll,5,199.13,995.65,49.78,945.87,Credit Card
109542,3056,2024-08-13,Canada,Home & Kitchen,Vacuum Cleaner,1,386.83,386.83,0.0,386.83,Bank Transfer
109543,3387,2024-03-12,India,Clothing,Dress,7,425.3,2977.1,446.56,2530.54,Bank Transfer
109544,5285,2022-01-31,USA,Beauty,Shampoo,7,406.21,2843.47,0.0,2843.47,PayPal
109545,2460,2022-04-07,USA,Beauty,Shampoo,3,237.67,713.01,0.0,713.01,Credit Card
109546,9031,2022-10-14,UK,Clothing,Dress,4,180.02,720.08,0.0,720.08,PayPal
109547,6410,2024-12-27,Canada,Beauty,Face Cream,1,336.87,336.87,0.0,336.87,PayPal
109548,1095,2022-04-30,USA,Electronics,Laptop,5,82.97,414.85,41.49,373.36,PayPal
109549,5690,2022-12-06,Germany,Groceries,Milk,5,98.06,490.3,49.03,441.27,PayPal
109550,7225,2024-10-11,UK,Electronics,Headphones,8,68.54,548.32,0.0,548.32,Cash
109551,1202,2022-04-04,UK,Groceries,Rice,8,361.6,2892.8,289.28,2603.5200000000004,Bank Transfer
109552,1473,2022-01-21,Germany,Sports,Treadmill,3,429.61,1288.83,128.88,1159.9499999999998,Credit Card
109553,7837,2022-01-24,USA,Books,Textbook,7,35.95,251.65,0.0,251.65,Credit Card
109554,3500,2024-02-17,India,Groceries,Vegetables,3,439.59,1318.77,0.0,1318.77,Cash
109555,4173,2022-09-03,UK,Beauty,Face Cream,3,453.99,1361.97,0.0,1361.97,Credit Card
109556,6826,2022-05-09,Australia,Home & Kitchen,Vacuum Cleaner,6,408.79,2452.74,245.27,2207.47,Bank Transfer
109557,5294,2022-10-25,USA,Books,Novel,4,16.53,66.12,6.61,59.510000000000005,Cash
109558,5936,2024-07-13,Australia,Home & Kitchen,Vacuum Cleaner,8,107.02,856.16,0.0,856.16,Cash
109559,3232,2022-05-03,UK,Electronics,Tablet,9,388.37,3495.33,0.0,3495.33,Credit Card
109560,7747,2024-08-27,India,Beauty,Face Cream,5,35.83,179.15,26.87,152.28,Bank Transfer
109561,1787,2023-09-16,UK,Groceries,Milk,6,402.23,2413.38,241.34,2172.04,PayPal
109562,9951,2023-11-13,Australia,Beauty,Lipstick,2,268.65,537.3,0.0,537.3,Credit Card
109563,7863,2024-10-29,USA,Home & Kitchen,Vacuum Cleaner,6,463.2,2779.2,277.92,2501.2799999999997,Cash
109564,8190,2024-10-21,USA,Sports,Treadmill,8,57.19,457.52,0.0,457.52,Credit Card
109565,4213,2024-08-15,India,Beauty,Lipstick,8,103.26,826.08,41.3,784.7800000000001,Bank Transfer
109566,8616,2022-04-13,UK,Toys,Remote Car,8,191.15,1529.2,0.0,1529.2,Cash
109567,4993,2023-11-17,UK,Clothing,Dress,1,391.49,391.49,39.15,352.34000000000003,Cash
109568,7001,2024-09-30,USA,Books,Novel,7,465.82,3260.74,0.0,3260.74,Cash
109569,3802,2022-01-08,Australia,Groceries,Eggs,8,408.94,3271.52,0.0,3271.52,Cash
109570,5290,2023-09-02,USA,Home & Kitchen,Vacuum Cleaner,5,117.64,588.2,0.0,588.2,PayPal
109571,6723,2024-03-06,Australia,Beauty,Shampoo,9,380.75,3426.75,171.34,3255.41,Cash
109572,7198,2024-07-07,UK,Sports,Yoga Mat,2,276.12,552.24,0.0,552.24,Bank Transfer
109573,6528,2024-06-06,Australia,Electronics,Headphones,5,432.51,2162.55,216.26,1946.2900000000002,PayPal
109574,4813,2024-07-29,India,Clothing,T-Shirt,9,459.98,4139.82,0.0,4139.82,Cash
109575,1289,2022-01-12,Canada,Clothing,Dress,3,326.52,979.56,0.0,979.56,Bank Transfer
109576,2798,2024-11-17,India,Clothing,Dress,1,379.73,379.73,18.99,360.74,Cash
109577,3412,2023-09-09,India,Clothing,T-Shirt,5,17.53,87.65,0.0,87.65,Cash
109578,3147,2023-07-15,Australia,Home & Kitchen,Vacuum Cleaner,7,88.73,621.11,0.0,621.11,Bank Transfer
109579,6189,2022-07-28,Australia,Beauty,Face Cream,5,423.19,2115.95,0.0,2115.95,Bank Transfer
109580,5476,2022-12-12,India,Toys,Puzzle,8,123.8,990.4,0.0,990.4,PayPal
109581,8330,2024-04-12,UK,Books,Novel,2,362.27,724.54,0.0,724.54,Cash
109582,1267,2023-04-01,India,Electronics,Smartphone,5,212.62,1063.1,0.0,1063.1,PayPal
109583,1718,2022-02-02,Canada,Clothing,Jacket,9,459.62,4136.58,0.0,4136.58,Bank Transfer
109584,3792,2022-10-29,Germany,Sports,Treadmill,5,470.17,2350.85,235.08,2115.77,PayPal
109585,2300,2022-04-17,USA,Sports,Treadmill,3,21.46,64.38,0.0,64.38,Credit Card
109586,5051,2024-09-29,Canada,Electronics,Tablet,2,434.17,868.34,0.0,868.34,Credit Card
109587,5864,2024-01-08,Germany,Sports,Yoga Mat,9,354.34,3189.06,0.0,3189.06,Credit Card
109588,2676,2023-03-12,Canada,Electronics,Laptop,5,281.55,1407.75,140.78,1266.97,Bank Transfer
109589,7438,2024-09-05,UK,Home & Kitchen,Vacuum Cleaner,7,97.29,681.03,68.1,612.93,Cash
109590,1975,2024-03-28,UK,Electronics,Laptop,8,361.27,2890.16,433.52,2456.64,Credit Card
109591,8205,2023-12-12,Canada,Toys,Puzzle,5,448.25,2241.25,0.0,2241.25,Bank Transfer
